var1_name,var2_name,line_order1,line_order2,line_order3,op1,op2,op3,input,result,result_emojis,model_output,model_input,expected,actual
fkrjf4ifji4ofj,a,first,third,second,product,difference,sum,"[1, 0]",f,❌,outputs/arithmetic/4584/0.py,input/arithmetic/4584.txt,'0\n1\n1','1\n1\n0'
fkrjf4ifji4ofj,a,first,third,second,product,difference,sum,"[0, 1]",f,❌,outputs/arithmetic/4584/0.py,input/arithmetic/4584.txt,'0\n1\n-1','1\n-1\n0'
fkrjf4ifji4ofj,a,first,third,second,product,difference,sum,"[100, 20]",f,❌,outputs/arithmetic/4584/0.py,input/arithmetic/4584.txt,'2000\n120\n80','120\n80\n2000'
fkrjf4ifji4ofj,a,second,first,third,sum,difference,product,"[3, 5]",f,❌,outputs/arithmetic/4676/0.py,input/arithmetic/4676.txt,'-2\n8\n15','8\n-2\n15'
fkrjf4ifji4ofj,a,second,first,third,sum,difference,product,"[7, 10]",f,❌,outputs/arithmetic/4676/0.py,input/arithmetic/4676.txt,'-3\n17\n70','17\n-3\n70'
fkrjf4ifji4ofj,a,second,first,third,sum,difference,product,"[0, 0]",p,✅,outputs/arithmetic/4676/0.py,input/arithmetic/4676.txt,,
fkrjf4ifji4ofj,a,second,first,third,sum,difference,product,"[1, 0]",p,✅,outputs/arithmetic/4676/0.py,input/arithmetic/4676.txt,,
fkrjf4ifji4ofj,a,second,first,third,sum,difference,product,"[0, 1]",f,❌,outputs/arithmetic/4676/0.py,input/arithmetic/4676.txt,'-1\n1\n0','1\n-1\n0'
fkrjf4ifji4ofj,a,second,first,third,sum,difference,product,"[100, 20]",f,❌,outputs/arithmetic/4676/0.py,input/arithmetic/4676.txt,'80\n120\n2000','120\n80\n2000'
fkrjf4ifji4ofj,a,second,first,third,sum,product,difference,"[3, 5]",f,❌,outputs/arithmetic/4678/0.py,input/arithmetic/4678.txt,'15\n8\n-2','8\n-2\n15'
fkrjf4ifji4ofj,a,second,first,third,sum,product,difference,"[7, 10]",f,❌,outputs/arithmetic/4678/0.py,input/arithmetic/4678.txt,'70\n17\n-3','17\n-3\n70'
fkrjf4ifji4ofj,a,second,first,third,sum,product,difference,"[0, 0]",p,✅,outputs/arithmetic/4678/0.py,input/arithmetic/4678.txt,,
fkrjf4ifji4ofj,a,second,first,third,sum,product,difference,"[1, 0]",f,❌,outputs/arithmetic/4678/0.py,input/arithmetic/4678.txt,'0\n1\n1','1\n1\n0'
fkrjf4ifji4ofj,a,second,first,third,sum,product,difference,"[0, 1]",f,❌,outputs/arithmetic/4678/0.py,input/arithmetic/4678.txt,'0\n1\n-1','1\n-1\n0'
fkrjf4ifji4ofj,a,second,first,third,sum,product,difference,"[100, 20]",f,❌,outputs/arithmetic/4678/0.py,input/arithmetic/4678.txt,'2000\n120\n80','120\n80\n2000'
fkrjf4ifji4ofj,a,second,first,third,difference,sum,product,"[3, 5]",p,✅,outputs/arithmetic/4682/0.py,input/arithmetic/4682.txt,,
fkrjf4ifji4ofj,a,second,first,third,difference,sum,product,"[7, 10]",p,✅,outputs/arithmetic/4682/0.py,input/arithmetic/4682.txt,,
fkrjf4ifji4ofj,a,second,first,third,difference,sum,product,"[0, 0]",p,✅,outputs/arithmetic/4682/0.py,input/arithmetic/4682.txt,,
fkrjf4ifji4ofj,a,second,first,third,difference,sum,product,"[1, 0]",p,✅,outputs/arithmetic/4682/0.py,input/arithmetic/4682.txt,,
fkrjf4ifji4ofj,a,second,first,third,difference,sum,product,"[0, 1]",p,✅,outputs/arithmetic/4682/0.py,input/arithmetic/4682.txt,,
fkrjf4ifji4ofj,a,second,first,third,difference,sum,product,"[100, 20]",p,✅,outputs/arithmetic/4682/0.py,input/arithmetic/4682.txt,,
fkrjf4ifji4ofj,a,second,first,third,difference,product,sum,"[3, 5]",p,✅,outputs/arithmetic/4686/0.py,input/arithmetic/4686.txt,,
fkrjf4ifji4ofj,a,second,first,third,difference,product,sum,"[7, 10]",p,✅,outputs/arithmetic/4686/0.py,input/arithmetic/4686.txt,,
fkrjf4ifji4ofj,a,second,first,third,difference,product,sum,"[0, 0]",p,✅,outputs/arithmetic/4686/0.py,input/arithmetic/4686.txt,,
fkrjf4ifji4ofj,a,second,first,third,difference,product,sum,"[1, 0]",p,✅,outputs/arithmetic/4686/0.py,input/arithmetic/4686.txt,,
fkrjf4ifji4ofj,a,second,first,third,difference,product,sum,"[0, 1]",p,✅,outputs/arithmetic/4686/0.py,input/arithmetic/4686.txt,,
fkrjf4ifji4ofj,a,second,first,third,difference,product,sum,"[100, 20]",p,✅,outputs/arithmetic/4686/0.py,input/arithmetic/4686.txt,,
fkrjf4ifji4ofj,a,second,first,third,product,sum,difference,"[3, 5]",f,❌,outputs/arithmetic/4690/0.py,input/arithmetic/4690.txt,'8\n15\n-2','8\n-2\n15'
fkrjf4ifji4ofj,a,second,first,third,product,sum,difference,"[7, 10]",f,❌,outputs/arithmetic/4690/0.py,input/arithmetic/4690.txt,'17\n70\n-3','17\n-3\n70'
fkrjf4ifji4ofj,a,second,first,third,product,sum,difference,"[0, 0]",p,✅,outputs/arithmetic/4690/0.py,input/arithmetic/4690.txt,,
fkrjf4ifji4ofj,a,second,first,third,product,sum,difference,"[1, 0]",f,❌,outputs/arithmetic/4690/0.py,input/arithmetic/4690.txt,'1\n0\n1','1\n1\n0'
fkrjf4ifji4ofj,a,second,first,third,product,sum,difference,"[0, 1]",f,❌,outputs/arithmetic/4690/0.py,input/arithmetic/4690.txt,'1\n0\n-1','1\n-1\n0'
fkrjf4ifji4ofj,a,second,first,third,product,sum,difference,"[100, 20]",f,❌,outputs/arithmetic/4690/0.py,input/arithmetic/4690.txt,'120\n2000\n80','120\n80\n2000'
fkrjf4ifji4ofj,a,second,first,third,product,difference,sum,"[3, 5]",f,❌,outputs/arithmetic/4692/0.py,input/arithmetic/4692.txt,'-2\n15\n8','-2\n15'
fkrjf4ifji4ofj,a,second,first,third,product,difference,sum,"[7, 10]",f,❌,outputs/arithmetic/4692/0.py,input/arithmetic/4692.txt,'-3\n70\n17','-3\n70'
fkrjf4ifji4ofj,a,second,first,third,product,difference,sum,"[0, 0]",f,❌,outputs/arithmetic/4692/0.py,input/arithmetic/4692.txt,'0\n0\n0','0\n0'
fkrjf4ifji4ofj,a,second,first,third,product,difference,sum,"[1, 0]",f,❌,outputs/arithmetic/4692/0.py,input/arithmetic/4692.txt,'1\n0\n1','1\n0'
fkrjf4ifji4ofj,a,second,first,third,product,difference,sum,"[0, 1]",f,❌,outputs/arithmetic/4692/0.py,input/arithmetic/4692.txt,'-1\n0\n1','-1\n0'
fkrjf4ifji4ofj,a,second,first,third,product,difference,sum,"[100, 20]",f,❌,outputs/arithmetic/4692/0.py,input/arithmetic/4692.txt,'80\n2000\n120','80\n2000'
fkrjf4ifji4ofj,a,second,third,first,sum,difference,product,"[3, 5]",f,❌,outputs/arithmetic/4784/0.py,input/arithmetic/4784.txt,'15\n8\n-2','8\n-2\n15'
fkrjf4ifji4ofj,a,second,third,first,sum,difference,product,"[7, 10]",f,❌,outputs/arithmetic/4784/0.py,input/arithmetic/4784.txt,'70\n17\n-3','17\n-3\n70'
fkrjf4ifji4ofj,a,second,third,first,sum,difference,product,"[0, 0]",p,✅,outputs/arithmetic/4784/0.py,input/arithmetic/4784.txt,,
fkrjf4ifji4ofj,a,second,third,first,sum,difference,product,"[1, 0]",f,❌,outputs/arithmetic/4784/0.py,input/arithmetic/4784.txt,'0\n1\n1','1\n1\n0'
fkrjf4ifji4ofj,a,second,third,first,sum,difference,product,"[0, 1]",f,❌,outputs/arithmetic/4784/0.py,input/arithmetic/4784.txt,'0\n1\n-1','1\n-1\n0'
fkrjf4ifji4ofj,a,second,third,first,sum,difference,product,"[100, 20]",f,❌,outputs/arithmetic/4784/0.py,input/arithmetic/4784.txt,'2000\n120\n80','120\n80\n2000'
fkrjf4ifji4ofj,a,second,third,first,sum,product,difference,"[3, 5]",p,✅,outputs/arithmetic/4786/0.py,input/arithmetic/4786.txt,,
fkrjf4ifji4ofj,a,second,third,first,sum,product,difference,"[7, 10]",p,✅,outputs/arithmetic/4786/0.py,input/arithmetic/4786.txt,,
fkrjf4ifji4ofj,a,second,third,first,sum,product,difference,"[0, 0]",p,✅,outputs/arithmetic/4786/0.py,input/arithmetic/4786.txt,,
fkrjf4ifji4ofj,a,second,third,first,sum,product,difference,"[1, 0]",p,✅,outputs/arithmetic/4786/0.py,input/arithmetic/4786.txt,,
fkrjf4ifji4ofj,a,second,third,first,sum,product,difference,"[0, 1]",p,✅,outputs/arithmetic/4786/0.py,input/arithmetic/4786.txt,,
fkrjf4ifji4ofj,a,second,third,first,sum,product,difference,"[100, 20]",p,✅,outputs/arithmetic/4786/0.py,input/arithmetic/4786.txt,,
fkrjf4ifji4ofj,a,second,third,first,difference,sum,product,"[3, 5]",p,✅,outputs/arithmetic/4790/0.py,input/arithmetic/4790.txt,,
fkrjf4ifji4ofj,a,second,third,first,difference,sum,product,"[7, 10]",p,✅,outputs/arithmetic/4790/0.py,input/arithmetic/4790.txt,,
fkrjf4ifji4ofj,a,second,third,first,difference,sum,product,"[0, 0]",p,✅,outputs/arithmetic/4790/0.py,input/arithmetic/4790.txt,,
fkrjf4ifji4ofj,a,second,third,first,difference,sum,product,"[1, 0]",p,✅,outputs/arithmetic/4790/0.py,input/arithmetic/4790.txt,,
fkrjf4ifji4ofj,a,second,third,first,difference,sum,product,"[0, 1]",p,✅,outputs/arithmetic/4790/0.py,input/arithmetic/4790.txt,,
fkrjf4ifji4ofj,a,second,third,first,difference,sum,product,"[100, 20]",p,✅,outputs/arithmetic/4790/0.py,input/arithmetic/4790.txt,,
fkrjf4ifji4ofj,a,second,third,first,difference,product,sum,"[3, 5]",p,✅,outputs/arithmetic/4794/0.py,input/arithmetic/4794.txt,,
fkrjf4ifji4ofj,a,second,third,first,difference,product,sum,"[7, 10]",p,✅,outputs/arithmetic/4794/0.py,input/arithmetic/4794.txt,,
fkrjf4ifji4ofj,a,second,third,first,difference,product,sum,"[0, 0]",p,✅,outputs/arithmetic/4794/0.py,input/arithmetic/4794.txt,,
fkrjf4ifji4ofj,a,second,third,first,difference,product,sum,"[1, 0]",p,✅,outputs/arithmetic/4794/0.py,input/arithmetic/4794.txt,,
fkrjf4ifji4ofj,a,second,third,first,difference,product,sum,"[0, 1]",p,✅,outputs/arithmetic/4794/0.py,input/arithmetic/4794.txt,,
fkrjf4ifji4ofj,a,second,third,first,difference,product,sum,"[100, 20]",p,✅,outputs/arithmetic/4794/0.py,input/arithmetic/4794.txt,,
fkrjf4ifji4ofj,a,second,third,first,product,sum,difference,"[3, 5]",p,✅,outputs/arithmetic/4798/0.py,input/arithmetic/4798.txt,,
fkrjf4ifji4ofj,a,second,third,first,product,sum,difference,"[7, 10]",p,✅,outputs/arithmetic/4798/0.py,input/arithmetic/4798.txt,,
fkrjf4ifji4ofj,a,second,third,first,product,sum,difference,"[0, 0]",p,✅,outputs/arithmetic/4798/0.py,input/arithmetic/4798.txt,,
fkrjf4ifji4ofj,a,second,third,first,product,sum,difference,"[1, 0]",p,✅,outputs/arithmetic/4798/0.py,input/arithmetic/4798.txt,,
fkrjf4ifji4ofj,a,second,third,first,product,sum,difference,"[0, 1]",p,✅,outputs/arithmetic/4798/0.py,input/arithmetic/4798.txt,,
fkrjf4ifji4ofj,a,second,third,first,product,sum,difference,"[100, 20]",p,✅,outputs/arithmetic/4798/0.py,input/arithmetic/4798.txt,,
fkrjf4ifji4ofj,a,second,third,first,product,difference,sum,"[3, 5]",f,❌,outputs/arithmetic/4800/0.py,input/arithmetic/4800.txt,'8\n15\n-2','8\n-2\n15'
fkrjf4ifji4ofj,a,second,third,first,product,difference,sum,"[7, 10]",f,❌,outputs/arithmetic/4800/0.py,input/arithmetic/4800.txt,'17\n70\n-3','17\n-3\n70'
fkrjf4ifji4ofj,a,second,third,first,product,difference,sum,"[0, 0]",p,✅,outputs/arithmetic/4800/0.py,input/arithmetic/4800.txt,,
fkrjf4ifji4ofj,a,second,third,first,product,difference,sum,"[1, 0]",f,❌,outputs/arithmetic/4800/0.py,input/arithmetic/4800.txt,'1\n0\n1','1\n1\n0'
fkrjf4ifji4ofj,a,second,third,first,product,difference,sum,"[0, 1]",f,❌,outputs/arithmetic/4800/0.py,input/arithmetic/4800.txt,'1\n0\n-1','1\n-1\n0'
fkrjf4ifji4ofj,a,second,third,first,product,difference,sum,"[100, 20]",f,❌,outputs/arithmetic/4800/0.py,input/arithmetic/4800.txt,'120\n2000\n80','120\n80\n2000'
fkrjf4ifji4ofj,a,third,first,second,sum,difference,product,"[3, 5]",f,❌,outputs/arithmetic/4892/0.py,input/arithmetic/4892.txt,'-2\n15\n8','8\n-2\n15'
fkrjf4ifji4ofj,a,third,first,second,sum,difference,product,"[7, 10]",f,❌,outputs/arithmetic/4892/0.py,input/arithmetic/4892.txt,'-3\n70\n17','17\n-3\n70'
fkrjf4ifji4ofj,a,third,first,second,sum,difference,product,"[0, 0]",p,✅,outputs/arithmetic/4892/0.py,input/arithmetic/4892.txt,,
fkrjf4ifji4ofj,a,third,first,second,sum,difference,product,"[1, 0]",f,❌,outputs/arithmetic/4892/0.py,input/arithmetic/4892.txt,'1\n0\n1','1\n1\n0'
fkrjf4ifji4ofj,a,third,first,second,sum,difference,product,"[0, 1]",f,❌,outputs/arithmetic/4892/0.py,input/arithmetic/4892.txt,'-1\n0\n1','1\n-1\n0'
fkrjf4ifji4ofj,a,third,first,second,sum,difference,product,"[100, 20]",f,❌,outputs/arithmetic/4892/0.py,input/arithmetic/4892.txt,'80\n2000\n120','120\n80\n2000'
fkrjf4ifji4ofj,a,third,first,second,sum,product,difference,"[3, 5]",f,❌,outputs/arithmetic/4894/0.py,input/arithmetic/4894.txt,'15\n-2\n8','8\n-2\n15'
fkrjf4ifji4ofj,a,third,first,second,sum,product,difference,"[7, 10]",f,❌,outputs/arithmetic/4894/0.py,input/arithmetic/4894.txt,'70\n-3\n17','17\n-3\n70'
fkrjf4ifji4ofj,a,third,first,second,sum,product,difference,"[0, 0]",p,✅,outputs/arithmetic/4894/0.py,input/arithmetic/4894.txt,,
fkrjf4ifji4ofj,a,third,first,second,sum,product,difference,"[1, 0]",f,❌,outputs/arithmetic/4894/0.py,input/arithmetic/4894.txt,'0\n1\n1','1\n1\n0'
fkrjf4ifji4ofj,a,third,first,second,sum,product,difference,"[0, 1]",f,❌,outputs/arithmetic/4894/0.py,input/arithmetic/4894.txt,'0\n-1\n1','1\n-1\n0'
fkrjf4ifji4ofj,a,third,first,second,sum,product,difference,"[100, 20]",f,❌,outputs/arithmetic/4894/0.py,input/arithmetic/4894.txt,'2000\n80\n120','120\n80\n2000'
fkrjf4ifji4ofj,a,third,first,second,difference,sum,product,"[3, 5]",f,❌,outputs/arithmetic/4898/0.py,input/arithmetic/4898.txt,'8\n15\n-2','8\n-2\n15'
fkrjf4ifji4ofj,a,third,first,second,difference,sum,product,"[7, 10]",f,❌,outputs/arithmetic/4898/0.py,input/arithmetic/4898.txt,'17\n70\n-3','17\n-3\n70'
fkrjf4ifji4ofj,a,third,first,second,difference,sum,product,"[0, 0]",p,✅,outputs/arithmetic/4898/0.py,input/arithmetic/4898.txt,,
fkrjf4ifji4ofj,a,third,first,second,difference,sum,product,"[1, 0]",f,❌,outputs/arithmetic/4898/0.py,input/arithmetic/4898.txt,'1\n0\n1','1\n1\n0'
fkrjf4ifji4ofj,a,third,first,second,difference,sum,product,"[0, 1]",f,❌,outputs/arithmetic/4898/0.py,input/arithmetic/4898.txt,'1\n0\n-1','1\n-1\n0'
fkrjf4ifji4ofj,a,third,first,second,difference,sum,product,"[100, 20]",f,❌,outputs/arithmetic/4898/0.py,input/arithmetic/4898.txt,'120\n2000\n80','120\n80\n2000'
fkrjf4ifji4ofj,a,third,first,second,difference,product,sum,"[3, 5]",f,❌,outputs/arithmetic/4902/0.py,input/arithmetic/4902.txt,'15\n8\n-2','8\n-2\n15'
fkrjf4ifji4ofj,a,third,first,second,difference,product,sum,"[7, 10]",f,❌,outputs/arithmetic/4902/0.py,input/arithmetic/4902.txt,'70\n17\n-3','17\n-3\n70'
fkrjf4ifji4ofj,a,third,first,second,difference,product,sum,"[0, 0]",p,✅,outputs/arithmetic/4902/0.py,input/arithmetic/4902.txt,,
fkrjf4ifji4ofj,a,third,first,second,difference,product,sum,"[1, 0]",f,❌,outputs/arithmetic/4902/0.py,input/arithmetic/4902.txt,'0\n1\n1','1\n1\n0'
fkrjf4ifji4ofj,a,third,first,second,difference,product,sum,"[0, 1]",f,❌,outputs/arithmetic/4902/0.py,input/arithmetic/4902.txt,'0\n1\n-1','1\n-1\n0'
fkrjf4ifji4ofj,a,third,first,second,difference,product,sum,"[100, 20]",f,❌,outputs/arithmetic/4902/0.py,input/arithmetic/4902.txt,'2000\n120\n80','120\n80\n2000'
fkrjf4ifji4ofj,a,third,first,second,product,sum,difference,"[3, 5]",p,✅,outputs/arithmetic/4906/0.py,input/arithmetic/4906.txt,,
fkrjf4ifji4ofj,a,third,first,second,product,sum,difference,"[7, 10]",p,✅,outputs/arithmetic/4906/0.py,input/arithmetic/4906.txt,,
fkrjf4ifji4ofj,a,third,first,second,product,sum,difference,"[0, 0]",p,✅,outputs/arithmetic/4906/0.py,input/arithmetic/4906.txt,,
fkrjf4ifji4ofj,a,third,first,second,product,sum,difference,"[1, 0]",p,✅,outputs/arithmetic/4906/0.py,input/arithmetic/4906.txt,,
fkrjf4ifji4ofj,a,third,first,second,product,sum,difference,"[0, 1]",p,✅,outputs/arithmetic/4906/0.py,input/arithmetic/4906.txt,,
fkrjf4ifji4ofj,a,third,first,second,product,sum,difference,"[100, 20]",p,✅,outputs/arithmetic/4906/0.py,input/arithmetic/4906.txt,,
fkrjf4ifji4ofj,a,third,first,second,product,difference,sum,"[3, 5]",p,✅,outputs/arithmetic/4908/0.py,input/arithmetic/4908.txt,,
fkrjf4ifji4ofj,a,third,first,second,product,difference,sum,"[7, 10]",p,✅,outputs/arithmetic/4908/0.py,input/arithmetic/4908.txt,,
fkrjf4ifji4ofj,a,third,first,second,product,difference,sum,"[0, 0]",p,✅,outputs/arithmetic/4908/0.py,input/arithmetic/4908.txt,,
fkrjf4ifji4ofj,a,third,first,second,product,difference,sum,"[1, 0]",p,✅,outputs/arithmetic/4908/0.py,input/arithmetic/4908.txt,,
fkrjf4ifji4ofj,a,third,first,second,product,difference,sum,"[0, 1]",p,✅,outputs/arithmetic/4908/0.py,input/arithmetic/4908.txt,,
fkrjf4ifji4ofj,a,third,first,second,product,difference,sum,"[100, 20]",p,✅,outputs/arithmetic/4908/0.py,input/arithmetic/4908.txt,,
fkrjf4ifji4ofj,a,third,second,first,sum,difference,product,"[3, 5]",f,❌,outputs/arithmetic/4946/0.py,input/arithmetic/4946.txt,'15\n-2\n8','8\n-2\n15'
fkrjf4ifji4ofj,a,third,second,first,sum,difference,product,"[7, 10]",f,❌,outputs/arithmetic/4946/0.py,input/arithmetic/4946.txt,'70\n-3\n17','17\n-3\n70'
fkrjf4ifji4ofj,a,third,second,first,sum,difference,product,"[0, 0]",p,✅,outputs/arithmetic/4946/0.py,input/arithmetic/4946.txt,,
fkrjf4ifji4ofj,a,third,second,first,sum,difference,product,"[1, 0]",f,❌,outputs/arithmetic/4946/0.py,input/arithmetic/4946.txt,'0\n1\n1','1\n1\n0'
fkrjf4ifji4ofj,a,third,second,first,sum,difference,product,"[0, 1]",f,❌,outputs/arithmetic/4946/0.py,input/arithmetic/4946.txt,'0\n-1\n1','1\n-1\n0'
fkrjf4ifji4ofj,a,third,second,first,sum,difference,product,"[100, 20]",f,❌,outputs/arithmetic/4946/0.py,input/arithmetic/4946.txt,'2000\n80\n120','120\n80\n2000'
fkrjf4ifji4ofj,a,third,second,first,sum,product,difference,"[3, 5]",p,✅,outputs/arithmetic/4948/0.py,input/arithmetic/4948.txt,,
fkrjf4ifji4ofj,a,third,second,first,sum,product,difference,"[7, 10]",p,✅,outputs/arithmetic/4948/0.py,input/arithmetic/4948.txt,,
fkrjf4ifji4ofj,a,third,second,first,sum,product,difference,"[0, 0]",p,✅,outputs/arithmetic/4948/0.py,input/arithmetic/4948.txt,,
fkrjf4ifji4ofj,a,third,second,first,sum,product,difference,"[1, 0]",p,✅,outputs/arithmetic/4948/0.py,input/arithmetic/4948.txt,,
fkrjf4ifji4ofj,a,third,second,first,sum,product,difference,"[0, 1]",p,✅,outputs/arithmetic/4948/0.py,input/arithmetic/4948.txt,,
fkrjf4ifji4ofj,a,third,second,first,sum,product,difference,"[100, 20]",p,✅,outputs/arithmetic/4948/0.py,input/arithmetic/4948.txt,,
fkrjf4ifji4ofj,a,third,second,first,difference,sum,product,"[3, 5]",f,❌,outputs/arithmetic/4952/0.py,input/arithmetic/4952.txt,'15\n8\n-2','8\n-2\n15'
fkrjf4ifji4ofj,a,third,second,first,difference,sum,product,"[7, 10]",f,❌,outputs/arithmetic/4952/0.py,input/arithmetic/4952.txt,'70\n17\n-3','17\n-3\n70'
fkrjf4ifji4ofj,a,third,second,first,difference,sum,product,"[0, 0]",p,✅,outputs/arithmetic/4952/0.py,input/arithmetic/4952.txt,,
fkrjf4ifji4ofj,a,third,second,first,difference,sum,product,"[1, 0]",f,❌,outputs/arithmetic/4952/0.py,input/arithmetic/4952.txt,'0\n1\n1','1\n1\n0'
fkrjf4ifji4ofj,a,third,second,first,difference,sum,product,"[0, 1]",f,❌,outputs/arithmetic/4952/0.py,input/arithmetic/4952.txt,'0\n1\n-1','1\n-1\n0'
fkrjf4ifji4ofj,a,third,second,first,difference,sum,product,"[100, 20]",f,❌,outputs/arithmetic/4952/0.py,input/arithmetic/4952.txt,'2000\n120\n80','120\n80\n2000'
fkrjf4ifji4ofj,a,third,second,first,difference,product,sum,"[3, 5]",f,❌,outputs/arithmetic/4956/0.py,input/arithmetic/4956.txt,'8\n15\n-2','8\n-2\n15'
fkrjf4ifji4ofj,a,third,second,first,difference,product,sum,"[7, 10]",f,❌,outputs/arithmetic/4956/0.py,input/arithmetic/4956.txt,'17\n70\n-3','17\n-3\n70'
fkrjf4ifji4ofj,a,third,second,first,difference,product,sum,"[0, 0]",p,✅,outputs/arithmetic/4956/0.py,input/arithmetic/4956.txt,,
fkrjf4ifji4ofj,a,third,second,first,difference,product,sum,"[1, 0]",f,❌,outputs/arithmetic/4956/0.py,input/arithmetic/4956.txt,'1\n0\n1','1\n1\n0'
fkrjf4ifji4ofj,a,third,second,first,difference,product,sum,"[0, 1]",f,❌,outputs/arithmetic/4956/0.py,input/arithmetic/4956.txt,'1\n0\n-1','1\n-1\n0'
fkrjf4ifji4ofj,a,third,second,first,difference,product,sum,"[100, 20]",f,❌,outputs/arithmetic/4956/0.py,input/arithmetic/4956.txt,'120\n2000\n80','120\n80\n2000'
fkrjf4ifji4ofj,a,third,second,first,product,sum,difference,"[3, 5]",p,✅,outputs/arithmetic/4960/0.py,input/arithmetic/4960.txt,,
fkrjf4ifji4ofj,a,third,second,first,product,sum,difference,"[7, 10]",p,✅,outputs/arithmetic/4960/0.py,input/arithmetic/4960.txt,,
fkrjf4ifji4ofj,a,third,second,first,product,sum,difference,"[0, 0]",p,✅,outputs/arithmetic/4960/0.py,input/arithmetic/4960.txt,,
fkrjf4ifji4ofj,a,third,second,first,product,sum,difference,"[1, 0]",p,✅,outputs/arithmetic/4960/0.py,input/arithmetic/4960.txt,,
fkrjf4ifji4ofj,a,third,second,first,product,sum,difference,"[0, 1]",p,✅,outputs/arithmetic/4960/0.py,input/arithmetic/4960.txt,,
fkrjf4ifji4ofj,a,third,second,first,product,sum,difference,"[100, 20]",p,✅,outputs/arithmetic/4960/0.py,input/arithmetic/4960.txt,,
fkrjf4ifji4ofj,a,third,second,first,product,difference,sum,"[3, 5]",p,✅,outputs/arithmetic/4962/0.py,input/arithmetic/4962.txt,,
fkrjf4ifji4ofj,a,third,second,first,product,difference,sum,"[7, 10]",p,✅,outputs/arithmetic/4962/0.py,input/arithmetic/4962.txt,,
fkrjf4ifji4ofj,a,third,second,first,product,difference,sum,"[0, 0]",p,✅,outputs/arithmetic/4962/0.py,input/arithmetic/4962.txt,,
fkrjf4ifji4ofj,a,third,second,first,product,difference,sum,"[1, 0]",p,✅,outputs/arithmetic/4962/0.py,input/arithmetic/4962.txt,,
fkrjf4ifji4ofj,a,third,second,first,product,difference,sum,"[0, 1]",p,✅,outputs/arithmetic/4962/0.py,input/arithmetic/4962.txt,,
fkrjf4ifji4ofj,a,third,second,first,product,difference,sum,"[100, 20]",p,✅,outputs/arithmetic/4962/0.py,input/arithmetic/4962.txt,,
fkrjf4ifji4ofj,b,first,second,third,sum,difference,product,"[3, 5]",p,✅,outputs/arithmetic/5243/0.py,input/arithmetic/5243.txt,,
fkrjf4ifji4ofj,b,first,second,third,sum,difference,product,"[7, 10]",p,✅,outputs/arithmetic/5243/0.py,input/arithmetic/5243.txt,,
fkrjf4ifji4ofj,b,first,second,third,sum,difference,product,"[0, 0]",p,✅,outputs/arithmetic/5243/0.py,input/arithmetic/5243.txt,,
fkrjf4ifji4ofj,b,first,second,third,sum,difference,product,"[1, 0]",p,✅,outputs/arithmetic/5243/0.py,input/arithmetic/5243.txt,,
fkrjf4ifji4ofj,b,first,second,third,sum,difference,product,"[0, 1]",p,✅,outputs/arithmetic/5243/0.py,input/arithmetic/5243.txt,,
