ret_index,cmp_index,cmp,func_name,result_emojis,result,model_input,failed_inputs,errors,incoder_result,incoder_result_emojis,errors,failed_inputs,codeparrot_result,codeparrot_result_emojis,errors,failed_inputs
twelfth,third,smallest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/245.txt,"[[""75"", ""62""], [""74"", ""76""], [""62"", ""63""], [""96"", ""86""], [""96"", ""51""], [""55"", ""18""], [""62"", ""26""], [""27"", ""1""], [""45"", ""28""]]",[],effffffff,💀❌❌❌❌❌❌❌❌,"[""list index out of range""]","[[""52"", ""25""], [""0"", ""80""], [""41"", ""12""], [""73"", ""63""], [""89"", ""62""], [""4"", ""50""], [""71"", ""28""], [""51"", ""22""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""90""], [""49"", ""97""], [""28"", ""5""], [""69"", ""40""], [""10"", ""36""], [""54"", ""49""], [""13"", ""41""], [""62"", ""12""], [""32"", ""61""]]"
twelfth,third,largest,extract_value,❌❌❌❌❌✅❌❌❌,fffffpfff,input/codex/tuple_list/246.txt,"[[""75"", ""62""], [""12"", ""89""], [""19"", ""31""], [""36"", ""22""], [""21"", ""51""], [""21"", ""10""], [""44"", ""8""], [""89"", ""96""]]",[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""42"", ""52""], [""49"", ""70""], [""48"", ""80""], [""73"", ""67""], [""50"", ""64""], [""61"", ""87""], [""92"", ""98""], [""97"", ""76""], [""37"", ""87""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""98""], [""43"", ""16""], [""28"", ""14""], [""74"", ""94""], [""44"", ""100""], [""11"", ""61""], [""93"", ""84""], [""49"", ""42""], [""93"", ""33""]]"
twelfth,third,largest,tuple_extract,❌❌❌❌❌✅❌❌❌,fffffpfff,input/codex/tuple_list/247.txt,"[[""75"", ""62""], [""12"", ""89""], [""19"", ""31""], [""36"", ""22""], [""21"", ""51""], [""21"", ""10""], [""44"", ""8""], [""89"", ""96""]]",[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""42"", ""None""], [""49"", ""None""], [""48"", ""None""], [""73"", ""None""], [""50"", ""None""], [""61"", ""None""], [""92"", ""None""], [""97"", ""None""], [""37"", ""None""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""(90, 98, 85, 2, 7, 17, 98, 21, 46, 74, 41, 72)""], [""43"", ""(97, 16, 89, 99, 93, 14, 87, 50, 9, 10, 87, 43)""], [""28"", ""(5, 14, 49, 26, 47, 22, 63, 29, 82, 18, 90, 37)""], [""74"", ""(58, 94, 7, 0, 4, 94, 47, 99, 21, 53, 89, 69)""], [""44"", ""(83, 100, 50, 31, 47, 72, 98, 90, 59, 91, 35, 99)""], [""11"", ""(51, 61, 92, 95, 74, 31, 94, 26, 49, 99, 52, 44)""], [""93"", ""(73, 84, 6, 21, 23, 16, 94, 43, 33, 1, 55, 75)""], [""49"", ""(12, 42, 68, 94, 69, 0, 70, 82, 19, 26, 48, 84)""], [""93"", ""(10, 33, 59, 2, 86, 50, 85, 24, 48, 13, 64, 0)""]]"
twelfth,third,largest,f,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/248.txt,[],[],effffffff,💀❌❌❌❌❌❌❌❌,"[""list index out of range""]","[[""49"", ""25""], [""48"", ""80""], [""73"", ""12""], [""50"", ""63""], [""61"", ""62""], [""92"", ""50""], [""97"", ""28""], [""37"", ""22""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""98""], [""43"", ""16""], [""28"", ""14""], [""74"", ""94""], [""44"", ""100""], [""11"", ""61""], [""93"", ""84""], [""49"", ""42""], [""93"", ""33""]]"
twelfth,third,largest,some_func,❌❌❌❌❌✅❌❌❌,fffffpfff,input/codex/tuple_list/249.txt,"[[""75"", ""62""], [""12"", ""89""], [""19"", ""31""], [""36"", ""22""], [""21"", ""51""], [""21"", ""10""], [""44"", ""8""], [""89"", ""96""]]",[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""42"", ""52""], [""49"", ""70""], [""48"", ""57""], [""73"", ""42""], [""50"", ""64""], [""61"", ""87""], [""92"", ""41""], [""97"", ""57""], [""37"", ""74""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""98""], [""43"", ""16""], [""28"", ""14""], [""74"", ""94""], [""44"", ""100""], [""11"", ""61""], [""93"", ""84""], [""49"", ""42""], [""93"", ""33""]]"
twelfth,third,largest,fibonacci,❌❌❌❌❌✅❌❌❌,fffffpfff,input/codex/tuple_list/250.txt,"[[""75"", ""62""], [""12"", ""89""], [""19"", ""31""], [""36"", ""22""], [""21"", ""51""], [""21"", ""10""], [""44"", ""8""], [""89"", ""96""]]",[],effffffff,💀❌❌❌❌❌❌❌❌,"[""list index out of range""]","[[""49"", ""25""], [""48"", ""80""], [""73"", ""12""], [""50"", ""63""], [""61"", ""62""], [""92"", ""50""], [""97"", ""28""], [""37"", ""22""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""98""], [""43"", ""16""], [""28"", ""14""], [""74"", ""94""], [""44"", ""100""], [""11"", ""61""], [""93"", ""84""], [""49"", ""42""], [""93"", ""33""]]"
twelfth,third,largest,min_max,❌❌❌❌❌✅❌❌❌,fffffpfff,input/codex/tuple_list/251.txt,"[[""75"", ""62""], [""12"", ""89""], [""19"", ""31""], [""36"", ""22""], [""21"", ""51""], [""21"", ""10""], [""44"", ""8""], [""89"", ""96""]]",[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""42"", ""52""], [""49"", ""70""], [""48"", ""57""], [""73"", ""42""], [""50"", ""64""], [""61"", ""87""], [""92"", ""41""], [""97"", ""57""], [""37"", ""74""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""98""], [""43"", ""16""], [""28"", ""14""], [""74"", ""94""], [""44"", ""100""], [""11"", ""61""], [""93"", ""84""], [""49"", ""42""], [""93"", ""33""]]"
twelfth,twelfth,smallest,extract_value,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/252.txt,[],[],effffffff,💀❌❌❌❌❌❌❌❌,"[""list index out of range""]","[[""49"", ""25""], [""0"", ""80""], [""41"", ""12""], [""5"", ""63""], [""1"", ""62""], [""4"", ""50""], [""4"", ""28""], [""3"", ""22""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""98""], [""43"", ""60""], [""28"", ""94""], [""62"", ""94""], [""10"", ""100""], [""11"", ""73""], [""9"", ""97""], [""4"", ""70""], [""0"", ""100""]]"
twelfth,twelfth,smallest,tuple_extract,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/253.txt,[],[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""42"", ""None""], [""49"", ""None""], [""0"", ""None""], [""41"", ""None""], [""5"", ""None""], [""1"", ""None""], [""4"", ""None""], [""4"", ""None""], [""3"", ""None""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""90""], [""43"", ""22""], [""28"", ""25""], [""62"", ""58""], [""10"", ""83""], [""11"", ""82""], [""9"", ""70""], [""4"", ""86""], [""0"", ""89""]]"
twelfth,twelfth,smallest,f,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/254.txt,[],[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""42"", ""None""], [""49"", ""None""], [""0"", ""None""], [""41"", ""None""], [""5"", ""None""], [""1"", ""None""], [""4"", ""None""], [""4"", ""None""], [""3"", ""None""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""98""], [""43"", ""60""], [""28"", ""94""], [""62"", ""94""], [""10"", ""100""], [""11"", ""73""], [""9"", ""97""], [""4"", ""70""], [""0"", ""100""]]"
twelfth,twelfth,smallest,some_func,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/255.txt,[],[],eeeeeeeee,💀💀💀💀💀💀💀💀💀,"[""name 'twelfth_of_smallest_tuple' is not defined"", ""name 'twelfth_of_smallest_tuple' is not defined"", ""name 'twelfth_of_smallest_tuple' is not defined"", ""name 'twelfth_of_smallest_tuple' is not defined"", ""name 'twelfth_of_smallest_tuple' is not defined"", ""name 'twelfth_of_smallest_tuple' is not defined"", ""name 'twelfth_of_smallest_tuple' is not defined"", ""name 'twelfth_of_smallest_tuple' is not defined"", ""name 'twelfth_of_smallest_tuple' is not defined""]",[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""98""], [""43"", ""60""], [""28"", ""94""], [""62"", ""94""], [""10"", ""100""], [""11"", ""73""], [""9"", ""97""], [""4"", ""70""], [""0"", ""100""]]"
twelfth,twelfth,smallest,fibonacci,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/256.txt,[],[],effffffff,💀❌❌❌❌❌❌❌❌,"[""list index out of range""]","[[""49"", ""25""], [""0"", ""80""], [""41"", ""12""], [""5"", ""63""], [""1"", ""62""], [""4"", ""50""], [""4"", ""28""], [""3"", ""22""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""98""], [""43"", ""60""], [""28"", ""94""], [""62"", ""94""], [""10"", ""100""], [""11"", ""73""], [""9"", ""97""], [""4"", ""70""], [""0"", ""100""]]"
twelfth,twelfth,smallest,min_max,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/257.txt,[],[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""42"", ""52""], [""49"", ""70""], [""0"", ""57""], [""41"", ""42""], [""5"", ""64""], [""1"", ""87""], [""4"", ""41""], [""4"", ""57""], [""3"", ""74""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""90""], [""43"", ""97""], [""28"", ""5""], [""62"", ""40""], [""10"", ""36""], [""11"", ""49""], [""9"", ""41""], [""4"", ""12""], [""0"", ""61""]]"
twelfth,twelfth,largest,extract_value,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/258.txt,[],[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""42"", ""None""], [""52"", ""None""], [""84"", ""None""], [""83"", ""None""], [""86"", ""None""], [""89"", ""None""], [""92"", ""None""], [""97"", ""None""], [""85"", ""None""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""98""], [""49"", ""60""], [""37"", ""94""], [""74"", ""94""], [""99"", ""100""], [""74"", ""73""], [""93"", ""97""], [""87"", ""70""], [""96"", ""100""]]"
twelfth,twelfth,largest,tuple_extract,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/259.txt,[],[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""42"", ""None""], [""52"", ""None""], [""84"", ""None""], [""83"", ""None""], [""86"", ""None""], [""89"", ""None""], [""92"", ""None""], [""97"", ""None""], [""85"", ""None""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""90""], [""49"", ""22""], [""37"", ""25""], [""74"", ""58""], [""99"", ""83""], [""74"", ""82""], [""93"", ""70""], [""87"", ""86""], [""96"", ""89""]]"
twelfth,twelfth,largest,f,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/260.txt,[],[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""42"", ""52""], [""52"", ""70""], [""84"", ""57""], [""83"", ""42""], [""86"", ""64""], [""89"", ""87""], [""92"", ""41""], [""97"", ""57""], [""85"", ""74""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""(90, 98, 85, 2, 7, 17, 98, 21, 46, 74, 41, 72)""], [""49"", ""(97, 16, 89, 99, 93, 14, 87, 50, 9, 10, 87, 43)""], [""37"", ""(5, 14, 49, 26, 47, 22, 63, 29, 82, 18, 90, 37)""], [""74"", ""(58, 94, 7, 0, 4, 94, 47, 99, 21, 53, 89, 69)""], [""99"", ""(83, 100, 50, 31, 47, 72, 98, 90, 59, 91, 35, 99)""], [""74"", ""(51, 61, 92, 95, 74, 31, 94, 26, 49, 99, 52, 44)""], [""93"", ""(73, 84, 6, 21, 23, 16, 94, 43, 33, 1, 55, 75)""], [""87"", ""(12, 42, 68, 94, 69, 0, 70, 82, 19, 26, 48, 84)""], [""96"", ""(10, 33, 59, 2, 86, 50, 85, 24, 48, 13, 64, 0)""]]"
twelfth,twelfth,largest,some_func,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/261.txt,[],[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""42"", ""52""], [""52"", ""70""], [""84"", ""57""], [""83"", ""42""], [""86"", ""64""], [""89"", ""87""], [""92"", ""41""], [""97"", ""57""], [""85"", ""74""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""(90, 98, 85, 2, 7, 17, 98, 21, 46, 74, 41, 72)""], [""49"", ""(97, 16, 89, 99, 93, 14, 87, 50, 9, 10, 87, 43)""], [""37"", ""(5, 14, 49, 26, 47, 22, 63, 29, 82, 18, 90, 37)""], [""74"", ""(58, 94, 7, 0, 4, 94, 47, 99, 21, 53, 89, 69)""], [""99"", ""(83, 100, 50, 31, 47, 72, 98, 90, 59, 91, 35, 99)""], [""74"", ""(51, 61, 92, 95, 74, 31, 94, 26, 49, 99, 52, 44)""], [""93"", ""(73, 84, 6, 21, 23, 16, 94, 43, 33, 1, 55, 75)""], [""87"", ""(12, 42, 68, 94, 69, 0, 70, 82, 19, 26, 48, 84)""], [""96"", ""(10, 33, 59, 2, 86, 50, 85, 24, 48, 13, 64, 0)""]]"
twelfth,twelfth,largest,fibonacci,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/262.txt,[],[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""42"", ""56""], [""52"", ""51""], [""84"", ""72""], [""83"", ""38""], [""86"", ""29""], [""89"", ""46""], [""92"", ""61""], [""97"", ""90""], [""85"", ""6""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""(90, 98, 85, 2, 7, 17, 98, 21, 46, 74, 41, 72)""], [""49"", ""(97, 16, 89, 99, 93, 14, 87, 50, 9, 10, 87, 43)""], [""37"", ""(5, 14, 49, 26, 47, 22, 63, 29, 82, 18, 90, 37)""], [""74"", ""(58, 94, 7, 0, 4, 94, 47, 99, 21, 53, 89, 69)""], [""99"", ""(83, 100, 50, 31, 47, 72, 98, 90, 59, 91, 35, 99)""], [""74"", ""(51, 61, 92, 95, 74, 31, 94, 26, 49, 99, 52, 44)""], [""93"", ""(73, 84, 6, 21, 23, 16, 94, 43, 33, 1, 55, 75)""], [""87"", ""(12, 42, 68, 94, 69, 0, 70, 82, 19, 26, 48, 84)""], [""96"", ""(10, 33, 59, 2, 86, 50, 85, 24, 48, 13, 64, 0)""]]"
twelfth,twelfth,largest,min_max,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/263.txt,[],[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""42"", ""None""], [""52"", ""None""], [""84"", ""None""], [""83"", ""None""], [""86"", ""None""], [""89"", ""None""], [""92"", ""None""], [""97"", ""None""], [""85"", ""None""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""(90, 98, 85, 2, 7, 17, 98, 21, 46, 74, 41, 72)""], [""49"", ""(97, 16, 89, 99, 93, 14, 87, 50, 9, 10, 87, 43)""], [""37"", ""(5, 14, 49, 26, 47, 22, 63, 29, 82, 18, 90, 37)""], [""74"", ""(58, 94, 7, 0, 4, 94, 47, 99, 21, 53, 89, 69)""], [""99"", ""(83, 100, 50, 31, 47, 72, 98, 90, 59, 91, 35, 99)""], [""74"", ""(51, 61, 92, 95, 74, 31, 94, 26, 49, 99, 52, 44)""], [""93"", ""(73, 84, 6, 21, 23, 16, 94, 43, 33, 1, 55, 75)""], [""87"", ""(12, 42, 68, 94, 69, 0, 70, 82, 19, 26, 48, 84)""], [""96"", ""(10, 33, 59, 2, 86, 50, 85, 24, 48, 13, 64, 0)""]]"
twelfth,eleventh,smallest,extract_value,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/codex/tuple_list/264.txt,[],"[""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range""]",eeeeeeeee,💀💀💀💀💀💀💀💀💀,"[""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range""]",[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""90""], [""49"", ""22""], [""28"", ""25""], [""62"", ""58""], [""29"", ""83""], [""11"", ""82""], [""13"", ""70""], [""62"", ""86""], [""96"", ""89""]]"
twelfth,eleventh,smallest,tuple_extract,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/codex/tuple_list/265.txt,[],"[""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range""]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""42"", ""None""], [""49"", ""None""], [""48"", ""None""], [""73"", ""None""], [""86"", ""None""], [""72"", ""None""], [""26"", ""None""], [""67"", ""None""], [""81"", ""None""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""98""], [""49"", ""60""], [""28"", ""94""], [""62"", ""94""], [""29"", ""100""], [""11"", ""73""], [""13"", ""97""], [""62"", ""70""], [""96"", ""100""]]"
twelfth,eleventh,smallest,f,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/codex/tuple_list/266.txt,[],"[""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range""]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""42"", ""56""], [""49"", ""84""], [""48"", ""36""], [""73"", ""3""], [""86"", ""80""], [""72"", ""25""], [""26"", ""77""], [""67"", ""63""], [""81"", ""9""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""90""], [""49"", ""22""], [""28"", ""25""], [""62"", ""58""], [""29"", ""83""], [""11"", ""82""], [""13"", ""70""], [""62"", ""86""], [""96"", ""89""]]"
twelfth,eleventh,smallest,some_func,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/codex/tuple_list/267.txt,[],"[""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range""]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""42"", ""None""], [""49"", ""None""], [""48"", ""None""], [""73"", ""None""], [""86"", ""None""], [""72"", ""None""], [""26"", ""None""], [""67"", ""None""], [""81"", ""None""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""(90, 98, 85, 2, 7, 17, 98, 21, 46, 74, 41, 72)""], [""49"", ""(97, 16, 89, 99, 93, 14, 87, 50, 9, 10, 87, 43)""], [""28"", ""(5, 14, 49, 26, 47, 22, 63, 29, 82, 18, 90, 37)""], [""62"", ""(58, 94, 7, 0, 4, 94, 47, 99, 21, 53, 89, 69)""], [""29"", ""(83, 100, 50, 31, 47, 72, 98, 90, 59, 91, 35, 99)""], [""11"", ""(51, 61, 92, 95, 74, 31, 94, 26, 49, 99, 52, 44)""], [""13"", ""(73, 84, 6, 21, 23, 16, 94, 43, 33, 1, 55, 75)""], [""62"", ""(12, 42, 68, 94, 69, 0, 70, 82, 19, 26, 48, 84)""], [""96"", ""(10, 33, 59, 2, 86, 50, 85, 24, 48, 13, 64, 0)""]]"
twelfth,eleventh,smallest,fibonacci,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/codex/tuple_list/268.txt,[],"[""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range""]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""42"", ""56""], [""49"", ""84""], [""48"", ""36""], [""73"", ""3""], [""86"", ""80""], [""72"", ""25""], [""26"", ""77""], [""67"", ""63""], [""81"", ""9""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""(90, 98, 85, 2, 7, 17, 98, 21, 46, 74, 41, 72)""], [""49"", ""(97, 16, 89, 99, 93, 14, 87, 50, 9, 10, 87, 43)""], [""28"", ""(5, 14, 49, 26, 47, 22, 63, 29, 82, 18, 90, 37)""], [""62"", ""(58, 94, 7, 0, 4, 94, 47, 99, 21, 53, 89, 69)""], [""29"", ""(83, 100, 50, 31, 47, 72, 98, 90, 59, 91, 35, 99)""], [""11"", ""(51, 61, 92, 95, 74, 31, 94, 26, 49, 99, 52, 44)""], [""13"", ""(73, 84, 6, 21, 23, 16, 94, 43, 33, 1, 55, 75)""], [""62"", ""(12, 42, 68, 94, 69, 0, 70, 82, 19, 26, 48, 84)""], [""96"", ""(10, 33, 59, 2, 86, 50, 85, 24, 48, 13, 64, 0)""]]"
twelfth,eleventh,smallest,min_max,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/codex/tuple_list/269.txt,[],"[""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range""]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""42"", ""(53, 56, 52, 30, 89, 11, 71, 26, 84, 8, 60)""], [""49"", ""(59, 51, 70, 63, 44, 65, 51, 81, 98, 86, 18)""], [""48"", ""(38, 39, 80, 46, 34, 36, 75, 39, 40, 33, 4)""], [""73"", ""(44, 92, 67, 91, 55, 91, 22, 83, 50, 73, 5)""], [""86"", ""(75, 29, 64, 32, 89, 17, 44, 88, 42, 75, 91)""], [""72"", ""(96, 46, 87, 72, 10, 58, 9, 84, 93, 80, 48)""], [""26"", ""(70, 84, 62, 34, 40, 27, 57, 62, 79, 78, 45)""], [""67"", ""(94, 8, 28, 84, 84, 64, 18, 39, 60, 54, 74)""], [""81"", ""(82, 12, 13, 11, 63, 70, 82, 8, 50, 63, 82)""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""90""], [""49"", ""97""], [""28"", ""5""], [""62"", ""40""], [""29"", ""36""], [""11"", ""49""], [""13"", ""41""], [""62"", ""12""], [""96"", ""61""]]"
twelfth,eleventh,largest,extract_value,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/codex/tuple_list/270.txt,[],"[""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range""]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""42"", ""None""], [""52"", ""None""], [""84"", ""None""], [""41"", ""None""], [""50"", ""None""], [""89"", ""None""], [""44"", ""None""], [""52"", ""None""], [""48"", ""None""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""90""], [""43"", ""22""], [""37"", ""25""], [""74"", ""58""], [""44"", ""83""], [""74"", ""82""], [""66"", ""70""], [""16"", ""86""], [""94"", ""89""]]"
twelfth,eleventh,largest,tuple_extract,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/codex/tuple_list/271.txt,[],"[""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range""]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""42"", ""56""], [""52"", ""84""], [""84"", ""36""], [""41"", ""3""], [""50"", ""69""], [""89"", ""12""], [""44"", ""77""], [""52"", ""97""], [""48"", ""91""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""90""], [""43"", ""22""], [""37"", ""25""], [""74"", ""58""], [""44"", ""83""], [""74"", ""82""], [""66"", ""70""], [""16"", ""86""], [""94"", ""89""]]"
twelfth,eleventh,largest,f,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/codex/tuple_list/272.txt,[],"[""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range""]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""42"", ""56""], [""52"", ""51""], [""84"", ""72""], [""41"", ""38""], [""50"", ""29""], [""89"", ""46""], [""44"", ""61""], [""52"", ""90""], [""48"", ""6""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""72"", ""(90, 98, 85, 2, 7, 17, 98, 21, 46, 74, 41, 72)""], [""43"", ""(97, 16, 89, 99, 93, 14, 87, 50, 9, 10, 87, 43)""], [""37"", ""(5, 14, 49, 26, 47, 22, 63, 29, 82, 18, 90, 37)""], [""74"", ""(58, 94, 7, 0, 4, 94, 47, 99, 21, 53, 89, 69)""], [""44"", ""(83, 100, 50, 31, 47, 72, 98, 90, 59, 91, 35, 99)""], [""74"", ""(51, 61, 92, 95, 74, 31, 94, 26, 49, 99, 52, 44)""], [""66"", ""(73, 84, 6, 21, 23, 16, 94, 43, 33, 1, 55, 75)""], [""16"", ""(12, 42, 68, 94, 69, 0, 70, 82, 19, 26, 48, 84)""], [""94"", ""(10, 33, 59, 2, 86, 50, 85, 24, 48, 13, 64, 0)""]]"
