codex_result_emojis,incoder_result_emojis,codeparrot_result_emojis,var1_name,var2_name,line_order1,line_order2,line_order3,op1,op2,op3,codex_result,model_input,failed_inputs,failed_inputs,failed_inputs,errors,errors,errors,incoder_result,errors,errors,errors,failed_inputs,failed_inputs,failed_inputs,codeparrot_result,errors,errors,errors,failed_inputs,failed_inputs,failed_inputs
✅✅✅✅✅✅,❌❌✅❌❌❌,❌❌💀❌❌❌,fkrjf4ifji4ofj,b,third,second,first,product,difference,sum,pppppp,input/codex/arithmetic/5691.txt,[],"[[""(8, -2, 15)"", ""(15, -2, 3)""], [""(17, -3, 70)"", ""(70, -3, 7)""], [""(1, 1, 0)"", ""(0, 1, 1)""], [""(1, -1, 0)"", ""(0, -1, 0)""], [""(120, 80, 2000)"", ""(2000, 80, 100)""]]","[[""(8, -2, 15)"", ""1.875""], [""(17, -3, 70)"", ""4.117647058823529""], [""(1, 1, 0)"", ""0.0""], [""(1, -1, 0)"", ""0.0""], [""(120, 80, 2000)"", ""16.666666666666668""]]",[],[],"[""division by zero""]",ffpfff,[],[],"[""division by zero""]",[],"[[""(8, -2, 15)"", ""(15, -2, 3)""], [""(17, -3, 70)"", ""(70, -3, 7)""], [""(1, 1, 0)"", ""(0, 1, 1)""], [""(1, -1, 0)"", ""(0, -1, 0)""], [""(120, 80, 2000)"", ""(2000, 80, 100)""]]","[[""(8, -2, 15)"", ""1.875""], [""(17, -3, 70)"", ""4.117647058823529""], [""(1, 1, 0)"", ""0.0""], [""(1, -1, 0)"", ""0.0""], [""(120, 80, 2000)"", ""16.666666666666668""]]",ffefff,[],[],"[""division by zero""]",[],"[[""(8, -2, 15)"", ""(15, -2, 3)""], [""(17, -3, 70)"", ""(70, -3, 7)""], [""(1, 1, 0)"", ""(0, 1, 1)""], [""(1, -1, 0)"", ""(0, -1, 0)""], [""(120, 80, 2000)"", ""(2000, 80, 100)""]]","[[""(8, -2, 15)"", ""1.875""], [""(17, -3, 70)"", ""4.117647058823529""], [""(1, 1, 0)"", ""0.0""], [""(1, -1, 0)"", ""0.0""], [""(120, 80, 2000)"", ""16.666666666666668""]]"
✅✅✅✅✅✅,❌❌✅❌❌❌,❌❌❌❌❌❌,fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,sum,difference,product,pppppp,input/codex/arithmetic/5972.txt,[],"[[""(8, -2, 15)"", ""(3, 5, 15)""], [""(17, -3, 70)"", ""(7, 10, 70)""], [""(1, 1, 0)"", ""(1, 0, 0)""], [""(1, -1, 0)"", ""(0, 1, 0)""], [""(120, 80, 2000)"", ""(100, 20, 2000)""]]","[[""(8, -2, 15)"", ""-9""], [""(17, -3, 70)"", ""-56""], [""(0, 0, 0)"", ""0""], [""(1, 1, 0)"", ""2""], [""(1, -1, 0)"", ""0""], [""(120, 80, 2000)"", ""-1800""]]",[],[],[],ffpfff,[],[],[],[],"[[""(8, -2, 15)"", ""(3, 5, 15)""], [""(17, -3, 70)"", ""(7, 10, 70)""], [""(1, 1, 0)"", ""(1, 0, 0)""], [""(1, -1, 0)"", ""(0, 1, 0)""], [""(120, 80, 2000)"", ""(100, 20, 2000)""]]","[[""(8, -2, 15)"", ""-9""], [""(17, -3, 70)"", ""-56""], [""(0, 0, 0)"", ""0""], [""(1, 1, 0)"", ""2""], [""(1, -1, 0)"", ""0""], [""(120, 80, 2000)"", ""-1800""]]",ffffff,[],[],[],[],"[[""(8, -2, 15)"", ""(3, 5, 15)""], [""(17, -3, 70)"", ""(7, 10, 70)""], [""(1, 1, 0)"", ""(1, 0, 0)""], [""(1, -1, 0)"", ""(0, 1, 0)""], [""(120, 80, 2000)"", ""(100, 20, 2000)""]]","[[""(8, -2, 15)"", ""-9""], [""(17, -3, 70)"", ""-56""], [""(0, 0, 0)"", ""0""], [""(1, 1, 0)"", ""2""], [""(1, -1, 0)"", ""0""], [""(120, 80, 2000)"", ""-1800""]]"
✅✅✅✅✅✅,❌❌✅✅❌❌,❌❌💀❌❌❌,fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,sum,product,difference,pppppp,input/codex/arithmetic/5974.txt,[],"[[""(8, 15, -2)"", ""(3, 5, -2)""], [""(17, 70, -3)"", ""(7, 10, -3)""], [""(1, 0, -1)"", ""(0, 1, -1)""], [""(120, 2000, 80)"", ""(100, 20, 80)""]]","[[""(8, 15, -2)"", ""1.875""], [""(17, 70, -3)"", ""4.117647058823529""], [""(1, 0, 1)"", ""0.0""], [""(1, 0, -1)"", ""0.0""], [""(120, 2000, 80)"", ""16.666666666666668""]]",[],[],"[""division by zero""]",ffppff,[],[],"[""division by zero""]",[],"[[""(8, 15, -2)"", ""(3, 5, -2)""], [""(17, 70, -3)"", ""(7, 10, -3)""], [""(1, 0, -1)"", ""(0, 1, -1)""], [""(120, 2000, 80)"", ""(100, 20, 80)""]]","[[""(8, 15, -2)"", ""1.875""], [""(17, 70, -3)"", ""4.117647058823529""], [""(1, 0, 1)"", ""0.0""], [""(1, 0, -1)"", ""0.0""], [""(120, 2000, 80)"", ""16.666666666666668""]]",ffefff,[],[],"[""division by zero""]",[],"[[""(8, 15, -2)"", ""(3, 5, -2)""], [""(17, 70, -3)"", ""(7, 10, -3)""], [""(1, 0, -1)"", ""(0, 1, -1)""], [""(120, 2000, 80)"", ""(100, 20, 80)""]]","[[""(8, 15, -2)"", ""1.875""], [""(17, 70, -3)"", ""4.117647058823529""], [""(1, 0, 1)"", ""0.0""], [""(1, 0, -1)"", ""0.0""], [""(120, 2000, 80)"", ""16.666666666666668""]]"
✅✅✅✅✅✅,✅✅✅✅✅✅,💀💀💀💀💀💀,fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,difference,sum,product,pppppp,input/codex/arithmetic/5978.txt,[],[],[],[],[],"[""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output""]",pppppp,[],[],"[""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output""]",[],[],[],eeeeee,[],[],"[""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output""]",[],[],[]
✅✅✅✅✅✅,✅✅✅✅✅✅,💀💀💀💀💀💀,fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,difference,product,sum,pppppp,input/codex/arithmetic/5982.txt,[],[],[],[],[],"[""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output""]",pppppp,[],[],"[""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output""]",[],[],[],eeeeee,[],[],"[""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output""]",[],[],[]
✅✅✅✅✅✅,💀💀💀💀💀💀,❌❌💀❌❌❌,fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,product,sum,difference,pppppp,input/codex/arithmetic/5986.txt,[],[],"[[""(15, 8, -2)"", ""1.875""], [""(70, 17, -3)"", ""4.117647058823529""], [""(0, 1, 1)"", ""0.0""], [""(0, 1, -1)"", ""0.0""], [""(2000, 120, 80)"", ""16.666666666666668""]]",[],"[""name 'ffekjfwoeifjwu5gfd' is not defined"", ""name 'ffekjfwoeifjwu5gfd' is not defined"", ""name 'ffekjfwoeifjwu5gfd' is not defined"", ""name 'ffekjfwoeifjwu5gfd' is not defined"", ""name 'ffekjfwoeifjwu5gfd' is not defined"", ""name 'ffekjfwoeifjwu5gfd' is not defined""]","[""division by zero""]",eeeeee,[],"[""name 'ffekjfwoeifjwu5gfd' is not defined"", ""name 'ffekjfwoeifjwu5gfd' is not defined"", ""name 'ffekjfwoeifjwu5gfd' is not defined"", ""name 'ffekjfwoeifjwu5gfd' is not defined"", ""name 'ffekjfwoeifjwu5gfd' is not defined"", ""name 'ffekjfwoeifjwu5gfd' is not defined""]","[""division by zero""]",[],[],"[[""(15, 8, -2)"", ""1.875""], [""(70, 17, -3)"", ""4.117647058823529""], [""(0, 1, 1)"", ""0.0""], [""(0, 1, -1)"", ""0.0""], [""(2000, 120, 80)"", ""16.666666666666668""]]",ffefff,[],"[""name 'ffekjfwoeifjwu5gfd' is not defined"", ""name 'ffekjfwoeifjwu5gfd' is not defined"", ""name 'ffekjfwoeifjwu5gfd' is not defined"", ""name 'ffekjfwoeifjwu5gfd' is not defined"", ""name 'ffekjfwoeifjwu5gfd' is not defined"", ""name 'ffekjfwoeifjwu5gfd' is not defined""]","[""division by zero""]",[],[],"[[""(15, 8, -2)"", ""1.875""], [""(70, 17, -3)"", ""4.117647058823529""], [""(0, 1, 1)"", ""0.0""], [""(0, 1, -1)"", ""0.0""], [""(2000, 120, 80)"", ""16.666666666666668""]]"
✅✅✅✅✅✅,❌❌✅✅❌❌,❌❌❌❌❌❌,fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,product,difference,sum,pppppp,input/codex/arithmetic/5988.txt,[],"[[""(15, -2, 8)"", ""(5, 8, 8)""], [""(70, -3, 17)"", ""(0, 7, 7)""], [""(0, -1, 1)"", ""(0, 9, 1)""], [""(2000, 80, 120)"", ""(0, 0, 0)""]]","[[""(15, -2, 8)"", ""-9""], [""(70, -3, 17)"", ""-56""], [""(0, 0, 0)"", ""0""], [""(0, 1, 1)"", ""2""], [""(0, -1, 1)"", ""0""], [""(2000, 80, 120)"", ""-1800""]]",[],[],[],ffppff,[],[],[],[],"[[""(15, -2, 8)"", ""(5, 8, 8)""], [""(70, -3, 17)"", ""(0, 7, 7)""], [""(0, -1, 1)"", ""(0, 9, 1)""], [""(2000, 80, 120)"", ""(0, 0, 0)""]]","[[""(15, -2, 8)"", ""-9""], [""(70, -3, 17)"", ""-56""], [""(0, 0, 0)"", ""0""], [""(0, 1, 1)"", ""2""], [""(0, -1, 1)"", ""0""], [""(2000, 80, 120)"", ""-1800""]]",ffffff,[],[],[],[],"[[""(15, -2, 8)"", ""(5, 8, 8)""], [""(70, -3, 17)"", ""(0, 7, 7)""], [""(0, -1, 1)"", ""(0, 9, 1)""], [""(2000, 80, 120)"", ""(0, 0, 0)""]]","[[""(15, -2, 8)"", ""-9""], [""(70, -3, 17)"", ""-56""], [""(0, 0, 0)"", ""0""], [""(0, 1, 1)"", ""2""], [""(0, -1, 1)"", ""0""], [""(2000, 80, 120)"", ""-1800""]]"
✅✅✅✅✅✅,❌❌✅❌❌❌,❌❌❌❌❌❌,fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,sum,difference,product,pppppp,input/codex/arithmetic/6026.txt,[],"[[""(8, 15, -2)"", ""(3, 5, 15)""], [""(17, 70, -3)"", ""(7, 10, 70)""], [""(1, 0, 1)"", ""(1, 0, 0)""], [""(1, 0, -1)"", ""(0, 1, 0)""], [""(120, 2000, 80)"", ""(100, 20, 2000)""]]","[[""(8, 15, -2)"", ""4.0""], [""(17, 70, -3)"", ""8.5""], [""(0, 0, 0)"", ""0.0""], [""(1, 0, 1)"", ""0.5""], [""(1, 0, -1)"", ""0.5""], [""(120, 2000, 80)"", ""60.0""]]",[],[],[],ffpfff,[],[],[],[],"[[""(8, 15, -2)"", ""(3, 5, 15)""], [""(17, 70, -3)"", ""(7, 10, 70)""], [""(1, 0, 1)"", ""(1, 0, 0)""], [""(1, 0, -1)"", ""(0, 1, 0)""], [""(120, 2000, 80)"", ""(100, 20, 2000)""]]","[[""(8, 15, -2)"", ""4.0""], [""(17, 70, -3)"", ""8.5""], [""(0, 0, 0)"", ""0.0""], [""(1, 0, 1)"", ""0.5""], [""(1, 0, -1)"", ""0.5""], [""(120, 2000, 80)"", ""60.0""]]",ffffff,[],[],[],[],"[[""(8, 15, -2)"", ""(3, 5, 15)""], [""(17, 70, -3)"", ""(7, 10, 70)""], [""(1, 0, 1)"", ""(1, 0, 0)""], [""(1, 0, -1)"", ""(0, 1, 0)""], [""(120, 2000, 80)"", ""(100, 20, 2000)""]]","[[""(8, 15, -2)"", ""4.0""], [""(17, 70, -3)"", ""8.5""], [""(0, 0, 0)"", ""0.0""], [""(1, 0, 1)"", ""0.5""], [""(1, 0, -1)"", ""0.5""], [""(120, 2000, 80)"", ""60.0""]]"
✅✅✅✅✅✅,❌❌💀💀❌❌,❌❌💀❌❌❌,fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,sum,product,difference,pppppp,input/codex/arithmetic/6028.txt,[],"[[""(8, -2, 15)"", ""(8, -2, 15, 0.6, -2, 8)""], [""(17, -3, 70)"", ""(17, -3, 70, 0.7, -3, 17)""], [""(1, -1, 0)"", ""(1, -1, 0, 0.0, -1, 1)""], [""(120, 80, 2000)"", ""(120, 80, 2000, 5.0, 80, 120)""]]","[[""(8, -2, 15)"", ""1.875""], [""(17, -3, 70)"", ""4.117647058823529""], [""(1, 1, 0)"", ""0.0""], [""(1, -1, 0)"", ""0.0""], [""(120, 80, 2000)"", ""16.666666666666668""]]",[],"[""division by zero"", ""division by zero""]","[""division by zero""]",ffeeff,[],"[""division by zero"", ""division by zero""]","[""division by zero""]",[],"[[""(8, -2, 15)"", ""(8, -2, 15, 0.6, -2, 8)""], [""(17, -3, 70)"", ""(17, -3, 70, 0.7, -3, 17)""], [""(1, -1, 0)"", ""(1, -1, 0, 0.0, -1, 1)""], [""(120, 80, 2000)"", ""(120, 80, 2000, 5.0, 80, 120)""]]","[[""(8, -2, 15)"", ""1.875""], [""(17, -3, 70)"", ""4.117647058823529""], [""(1, 1, 0)"", ""0.0""], [""(1, -1, 0)"", ""0.0""], [""(120, 80, 2000)"", ""16.666666666666668""]]",ffefff,[],"[""division by zero"", ""division by zero""]","[""division by zero""]",[],"[[""(8, -2, 15)"", ""(8, -2, 15, 0.6, -2, 8)""], [""(17, -3, 70)"", ""(17, -3, 70, 0.7, -3, 17)""], [""(1, -1, 0)"", ""(1, -1, 0, 0.0, -1, 1)""], [""(120, 80, 2000)"", ""(120, 80, 2000, 5.0, 80, 120)""]]","[[""(8, -2, 15)"", ""1.875""], [""(17, -3, 70)"", ""4.117647058823529""], [""(1, 1, 0)"", ""0.0""], [""(1, -1, 0)"", ""0.0""], [""(120, 80, 2000)"", ""16.666666666666668""]]"
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,difference,sum,product,pppppp,input/codex/arithmetic/6032.txt,[],"[[""(-2, 15, 8)"", ""(-2, 8, -16)""], [""(-3, 70, 17)"", ""(-3, 17, -51)""], [""(1, 0, 1)"", ""(1, 1, 1)""], [""(-1, 0, 1)"", ""(-1, 1, -1)""], [""(80, 2000, 120)"", ""(80, 120, 9600)""]]",[],[],[],"[""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output""]",ffpfff,[],[],"[""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output""]",[],"[[""(-2, 15, 8)"", ""(-2, 8, -16)""], [""(-3, 70, 17)"", ""(-3, 17, -51)""], [""(1, 0, 1)"", ""(1, 1, 1)""], [""(-1, 0, 1)"", ""(-1, 1, -1)""], [""(80, 2000, 120)"", ""(80, 120, 9600)""]]",[],eeeeee,[],[],"[""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output""]",[],"[[""(-2, 15, 8)"", ""(-2, 8, -16)""], [""(-3, 70, 17)"", ""(-3, 17, -51)""], [""(1, 0, 1)"", ""(1, 1, 1)""], [""(-1, 0, 1)"", ""(-1, 1, -1)""], [""(80, 2000, 120)"", ""(80, 120, 9600)""]]",[]
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,difference,product,sum,pppppp,input/codex/arithmetic/6036.txt,[],"[[""(-2, 8, 15)"", ""(-2, 15, 8)""], [""(-3, 17, 70)"", ""(-3, 70, 17)""], [""(1, 1, 0)"", ""(1, 0, 1)""], [""(-1, 1, 0)"", ""(-1, 0, 1)""], [""(80, 120, 2000)"", ""(80, 2000, 120)""]]",[],[],[],"[""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output""]",ffpfff,[],[],"[""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output""]",[],"[[""(-2, 8, 15)"", ""(-2, 15, 8)""], [""(-3, 17, 70)"", ""(-3, 70, 17)""], [""(1, 1, 0)"", ""(1, 0, 1)""], [""(-1, 1, 0)"", ""(-1, 0, 1)""], [""(80, 120, 2000)"", ""(80, 2000, 120)""]]",[],eeeeee,[],[],"[""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output""]",[],"[[""(-2, 8, 15)"", ""(-2, 15, 8)""], [""(-3, 17, 70)"", ""(-3, 70, 17)""], [""(1, 1, 0)"", ""(1, 0, 1)""], [""(-1, 1, 0)"", ""(-1, 0, 1)""], [""(80, 120, 2000)"", ""(80, 2000, 120)""]]",[]
✅✅✅✅✅✅,💀💀💀💀💀💀,💀💀💀💀💀💀,fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,product,sum,difference,pppppp,input/codex/arithmetic/6040.txt,[],[],[],[],"[""name 'krjf4ifji4ofj' is not defined"", ""name 'krjf4ifji4ofj' is not defined"", ""name 'krjf4ifji4ofj' is not defined"", ""name 'krjf4ifji4ofj' is not defined"", ""name 'krjf4ifji4ofj' is not defined"", ""name 'krjf4ifji4ofj' is not defined""]","[""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output""]",eeeeee,[],"[""name 'krjf4ifji4ofj' is not defined"", ""name 'krjf4ifji4ofj' is not defined"", ""name 'krjf4ifji4ofj' is not defined"", ""name 'krjf4ifji4ofj' is not defined"", ""name 'krjf4ifji4ofj' is not defined"", ""name 'krjf4ifji4ofj' is not defined""]","[""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output""]",[],[],[],eeeeee,[],"[""name 'krjf4ifji4ofj' is not defined"", ""name 'krjf4ifji4ofj' is not defined"", ""name 'krjf4ifji4ofj' is not defined"", ""name 'krjf4ifji4ofj' is not defined"", ""name 'krjf4ifji4ofj' is not defined"", ""name 'krjf4ifji4ofj' is not defined""]","[""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output""]",[],[],[]
✅✅✅✅✅✅,❌❌✅❌❌❌,❌❌❌❌❌❌,fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,product,difference,sum,pppppp,input/codex/arithmetic/6042.txt,[],"[[""(15, 8, -2)"", ""(3, 5, 8)""], [""(70, 17, -3)"", ""(7, 10, 17)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(0, 1, -1)"", ""(0, 1, 1)""], [""(2000, 120, 80)"", ""(100, 20, 120)""]]","[[""(15, 8, -2)"", ""-9""], [""(70, 17, -3)"", ""-56""], [""(0, 0, 0)"", ""0""], [""(0, 1, 1)"", ""2""], [""(0, 1, -1)"", ""0""], [""(2000, 120, 80)"", ""-1800""]]",[],[],[],ffpfff,[],[],[],[],"[[""(15, 8, -2)"", ""(3, 5, 8)""], [""(70, 17, -3)"", ""(7, 10, 17)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(0, 1, -1)"", ""(0, 1, 1)""], [""(2000, 120, 80)"", ""(100, 20, 120)""]]","[[""(15, 8, -2)"", ""-9""], [""(70, 17, -3)"", ""-56""], [""(0, 0, 0)"", ""0""], [""(0, 1, 1)"", ""2""], [""(0, 1, -1)"", ""0""], [""(2000, 120, 80)"", ""-1800""]]",ffffff,[],[],[],[],"[[""(15, 8, -2)"", ""(3, 5, 8)""], [""(70, 17, -3)"", ""(7, 10, 17)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(0, 1, -1)"", ""(0, 1, 1)""], [""(2000, 120, 80)"", ""(100, 20, 120)""]]","[[""(15, 8, -2)"", ""-9""], [""(70, 17, -3)"", ""-56""], [""(0, 0, 0)"", ""0""], [""(0, 1, 1)"", ""2""], [""(0, 1, -1)"", ""0""], [""(2000, 120, 80)"", ""-1800""]]"
✅✅✅✅✅✅,❌❌✅✅❌❌,❌❌❌❌❌❌,fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,second,first,third,sum,difference,product,pppppp,input/codex/arithmetic/6134.txt,[],"[[""(-2, 8, 15)"", ""(8, -2, 15)""], [""(-3, 17, 70)"", ""(17, -3, 70)""], [""(-1, 1, 0)"", ""(1, -1, 0)""], [""(80, 120, 2000)"", ""(120, 80, 2000)""]]","[[""(-2, 8, 15)"", ""0""], [""(-3, 17, 70)"", ""0""], [""(0, 0, 0)"", ""0""], [""(1, 1, 0)"", ""0""], [""(-1, 1, 0)"", ""0""], [""(80, 120, 2000)"", ""0""]]",[],[],[],ffppff,[],[],[],[],"[[""(-2, 8, 15)"", ""(8, -2, 15)""], [""(-3, 17, 70)"", ""(17, -3, 70)""], [""(-1, 1, 0)"", ""(1, -1, 0)""], [""(80, 120, 2000)"", ""(120, 80, 2000)""]]","[[""(-2, 8, 15)"", ""0""], [""(-3, 17, 70)"", ""0""], [""(0, 0, 0)"", ""0""], [""(1, 1, 0)"", ""0""], [""(-1, 1, 0)"", ""0""], [""(80, 120, 2000)"", ""0""]]",ffffff,[],[],[],[],"[[""(-2, 8, 15)"", ""(8, -2, 15)""], [""(-3, 17, 70)"", ""(17, -3, 70)""], [""(-1, 1, 0)"", ""(1, -1, 0)""], [""(80, 120, 2000)"", ""(120, 80, 2000)""]]","[[""(-2, 8, 15)"", ""0""], [""(-3, 17, 70)"", ""0""], [""(0, 0, 0)"", ""0""], [""(1, 1, 0)"", ""0""], [""(-1, 1, 0)"", ""0""], [""(80, 120, 2000)"", ""0""]]"
✅✅✅✅✅✅,❌❌✅❌✅❌,❌❌❌❌❌❌,fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,second,first,third,sum,product,difference,pppppp,input/codex/arithmetic/6136.txt,[],"[[""(15, 8, -2)"", ""(3, 5, -2)""], [""(70, 17, -3)"", ""(7, 10, -3)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(2000, 120, 80)"", ""(100, 20, 80)""]]","[[""(15, 8, -2)"", ""7.5""], [""(70, 17, -3)"", ""35.0""], [""(0, 0, 0)"", ""0.0""], [""(0, 1, 1)"", ""0.0""], [""(0, 1, -1)"", ""0.0""], [""(2000, 120, 80)"", ""1000.0""]]",[],[],[],ffpfpf,[],[],[],[],"[[""(15, 8, -2)"", ""(3, 5, -2)""], [""(70, 17, -3)"", ""(7, 10, -3)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(2000, 120, 80)"", ""(100, 20, 80)""]]","[[""(15, 8, -2)"", ""7.5""], [""(70, 17, -3)"", ""35.0""], [""(0, 0, 0)"", ""0.0""], [""(0, 1, 1)"", ""0.0""], [""(0, 1, -1)"", ""0.0""], [""(2000, 120, 80)"", ""1000.0""]]",ffffff,[],[],[],[],"[[""(15, 8, -2)"", ""(3, 5, -2)""], [""(70, 17, -3)"", ""(7, 10, -3)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(2000, 120, 80)"", ""(100, 20, 80)""]]","[[""(15, 8, -2)"", ""7.5""], [""(70, 17, -3)"", ""35.0""], [""(0, 0, 0)"", ""0.0""], [""(0, 1, 1)"", ""0.0""], [""(0, 1, -1)"", ""0.0""], [""(2000, 120, 80)"", ""1000.0""]]"
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,second,first,third,difference,sum,product,pppppp,input/codex/arithmetic/6140.txt,[],"[[""(8, -2, 15)"", ""(3, 5, 0)""], [""(17, -3, 70)"", ""(7, 10, 0)""], [""(1, 1, 0)"", ""(0, 1, 1)""], [""(1, -1, 0)"", ""(0, 1, 0)""], [""(120, 80, 2000)"", ""(20, 100, 80)""]]",[],[],[],"[""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output""]",ffpfff,[],[],"[""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output""]",[],"[[""(8, -2, 15)"", ""(3, 5, 0)""], [""(17, -3, 70)"", ""(7, 10, 0)""], [""(1, 1, 0)"", ""(0, 1, 1)""], [""(1, -1, 0)"", ""(0, 1, 0)""], [""(120, 80, 2000)"", ""(20, 100, 80)""]]",[],eeeeee,[],[],"[""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output""]",[],"[[""(8, -2, 15)"", ""(3, 5, 0)""], [""(17, -3, 70)"", ""(7, 10, 0)""], [""(1, 1, 0)"", ""(0, 1, 1)""], [""(1, -1, 0)"", ""(0, 1, 0)""], [""(120, 80, 2000)"", ""(20, 100, 80)""]]",[]
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,second,first,third,difference,product,sum,pppppp,input/codex/arithmetic/6144.txt,[],"[[""(15, -2, 8)"", ""(-2, 15, 8)""], [""(70, -3, 17)"", ""(-3, 70, 17)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(0, -1, 1)"", ""(-1, 0, 1)""], [""(2000, 80, 120)"", ""(80, 2000, 120)""]]",[],[],[],"[""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output""]",ffpfff,[],[],"[""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output""]",[],"[[""(15, -2, 8)"", ""(-2, 15, 8)""], [""(70, -3, 17)"", ""(-3, 70, 17)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(0, -1, 1)"", ""(-1, 0, 1)""], [""(2000, 80, 120)"", ""(80, 2000, 120)""]]",[],eeeeee,[],[],"[""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output""]",[],"[[""(15, -2, 8)"", ""(-2, 15, 8)""], [""(70, -3, 17)"", ""(-3, 70, 17)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(0, -1, 1)"", ""(-1, 0, 1)""], [""(2000, 80, 120)"", ""(80, 2000, 120)""]]",[]
